"","texto","muyNeg","Neg","Pos","muyPos","Valor","Sentimiento"
"206","No se que clase de mundo estamos haciendo donde si  educadamente  intentas hacerle a alguien ver un punto  eres ata ","0","0","1","0",0.5,"Positivo"
"207","  De esos manes que viven con resentimiento y fastidio hacia las feministas o el feminismo libra a todas las mujeres Señor ","0","0","0","0",0,"Neutro"
"208","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"209","  Madres y abuelas  heroínas silenciosas de los cuidados  La crisis de lo ","0","1","0","0",-0.5,"Negativo"
"210","  Ustedes se creen que la montan cuando argumentan que nuestro feminismo es totalmente falso porque  ESO NO LO DICEN CUANDO ","0","0","0","0",0,"Neutro"
"211","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"212","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"213","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"214","  La violencia en parejas homosexuales es un problema para la teoría que propone que toda violencia de pareja se debe al ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"215","En este ámbito  los contextos y las aportaciones intelectuales y sensibles provenientes del feminismo han sido esen ","0","0","0","0",0,"Neutro"
"216","  Recordatorio  la lucha por la paridad es de décadas y es del movimiento de mujeres  No se inauguró con Correa  Que  ","0","0","0","0",0,"Neutro"
"217","  Que alguien diga que el feminismo es burgués por no priorizar las necesidades de las madres  pobres y trabajadoras  no signifi ","0","1","0","0",-0.5,"Negativo"
"218","  La violencia en parejas homosexuales es un problema para la teoría que propone que toda violencia de pareja se debe al ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"219","  De verdad creen que x eje  las madres solteras  estan preocupadas por si a las mujeres las incluyen en los videojuegos o si al ","0","0","0","0",0,"Neutro"
"220","  Si para vos el feminismo es lo mismo que el machismo  dejame decirte que las feministas no oprimimos a nadie  no matamosa los ","0","0","0","0",0,"Neutro"
"221","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
"222","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"223","Yo no los vi  La principal critica es por mal entender el feminismo y pues el informarte te va a ayudar","0","2","0","0",-0.833333333333333,"Negativo"
"224","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"225","  Las feministas actuales acabaron con la lucha real de las mujeres por ocupar el lugar que merecemos dentro de la sociedad y la ","0","0","0","0",0,"Neutro"
"226","  El verdadero feminismo frente a la imposición  Libertad frente a velo islámico  A la primera la torturan por quitarse el ","0","0","1","0",0.5,"Positivo"
"227","Ni te gastes hay muhisima gente que habla porque le dan un teclado  nis ","0","0","0","0",0,"Neutro"
"228","Y porque le quita nada al feminismo   Esto es un asesinato y punto como hay cientos      haceroslo mirar","1","1","1","0",-0.714285714285714,"Negativo"
"229","Mi momento preferido en la historia del feminismo es en el que se volvio algo tan lamentable que lo hiciste ","0","1","0","0",-0.5,"Negativo"
"230","  Hombres que no se quieren considerar feministas  El patriarcado no solo nos afecta a nosotras  también te hace daño a vos  ","0","1","0","0",-0.5,"Negativo"
"231","nos oiras criticar al feminismo  ya que el   ha sido usurpado por el estado para este negocio ","0","1","0","0",-0.5,"Negativo"
"232","Ha subido algo de Alfred  gracias  Pero esta es la segunda clase con los Javis  queremos la primera  en la ","0","0","2","0",0.833333333333333,"Positivo"
"233","   El feminismo permitirá que los hombres sean libres por primera vez   Así comenzaba el escritor Floyd Dell su columna ","0","0","1","0",0.5,"Positivo"
"234","nos oiras criticar al feminismo  ya que el   ha sido usurpado por el estado para este nego ","0","1","0","0",-0.5,"Negativo"
"235","  Que vergüenza con mi sexo este feminismo de la tercera ola  post  feminismo o como mierdas le quieran llamar a una idea disto ","0","1","1","0",0,"Neutro"
"236","De dónde habrán sacado algunos hombres y mujeres  que la esencia del feminismo es que la mujer pueda hacer absoluta ","0","0","0","0",0,"Neutro"
"237","Esto no es feminismo  es una payasada a la altura del machismo que tanto odias ","0","0","0","0",0,"Neutro"
"238","Ha subido algo de Alfred  gracias  Pero esta es la segunda clase con los Javis  queremos la primera  en la ","0","0","2","0",0.833333333333333,"Positivo"
"239","Seminario Peronismo y Feminismo II   lt span style  background  fff  gt Abierta la inscripción lt  span gt   ","0","0","0","0",0,"Neutro"
"240","Ha subido algo de Alfred  gracias  Pero esta es la segunda clase con los Javis  queremos la primera  en la ","0","0","2","0",0.833333333333333,"Positivo"
"241","  El Supremo Ayatatola de  Iránasevera que el              Feminismo es una complot sionista              Tan sólo darlelas ","0","0","0","0",0,"Neutro"
"242","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"243","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"244"," hilo  hilofeminista  feminismo  holaputero  Cuando se habla de la  prostitucion como  ViolenciaDeGenero no falta q ","0","1","1","0",0,"Neutro"
"245","  El feminismo es un movimiento que pide derechos    A veces esos derechos incluyen la matanza legalizada de los propios hij ","0","0","0","2",1.66666666666667,"Muy Positivo"
"246","  Si te consideras feminista y llamas a una mujer zorra  guarra  hija de puta  etc  Por su actitud  comportamiento  forma de vest ","2","1","0","0",-1.78571428571429,"Muy Negativo"
"247","Coño  y yo  Pero no lo entiendes  que el se queja del FEMINISMO INSTITUCIONAL","1","0","0","0",-1,"Muy Negativo"
"248","Ha subido algo de Alfred  gracias  Pero esta es la segunda clase con los Javis  queremos la primera  en ","0","0","2","0",0.833333333333333,"Positivo"
"249"," La violencia de pareja es multifactorial  además de las causas sociales y culturales tenemos que añadir el punto d ","0","1","0","0",-0.5,"Negativo"
"250","el instituto de la mujer y su red clientelar feminista del PSOE  qe han USURPADO al feminismo  ","0","0","0","0",0,"Neutro"
"251","De esos manes que viven con resentimiento y fastidio hacia las feministas o el feminismo libra a todas las mujeres Señor ","0","0","0","0",0,"Neutro"
"252","Eso es feminismo  Eso es poner el cuerpo y creer verdaderamente en su idea  Bravo  madre ","0","0","0","0",0,"Neutro"
"253","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"254","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"255","el instituto de la mujer y su red clientelar feminista del PSOE  qe han USURPADO al feminism ","0","0","0","0",0,"Neutro"
"256","Madres y abuelas  heroínas silenciosas de los cuidados","0","0","0","0",0,"Neutro"
"257","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"258","   Documental  Contra la pornografía  El feminismo de Andrea Dworkin  RadicalFeminist  NotTheFunKind","0","1","0","0",-0.5,"Negativo"
"259","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"260","  che ustedes piensan q asadodefaso y angelolita dan buena información del feminismo pero re q son re liberales","0","0","0","0",0,"Neutro"
"261","Creo que los comentarios sobre el feminismo estaban completamente fuera de lugar  pero bueno  hay gente ","0","0","1","0",0.5,"Positivo"
"262","  El  Feminismo esa filosofía radical que defiende que las mujeres somos personas                ","0","0","0","0",0,"Neutro"
"263","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"264","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"265","Y del feminismo también q aportó con el discurso  liderazgos y sirvió al PODER  ","0","0","0","0",0,"Neutro"
"266","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"267","Ni entonces ni ahora Una vueltita de tuerca más al victimismo de ese  feminismo  paranoide  del que tanto te gusta alardear ","0","0","0","0",0,"Neutro"
"268","Por la misma regla de   cuando dicen que  quieren ser princesas   se invalida porque  así se lo enseñó e ","0","0","0","0",0,"Neutro"
"269","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"270","   FelizDomingo  Una vez más  el feminismo radical argentino ha tratado de ofender a la Virgen María en sus aquelarres abortist ","0","1","0","0",-0.5,"Negativo"
"271","Con lo de la chica que asesino al novio en Argentina  dejan ver queno les importa una verga las víctimas y que só ","0","2","1","0",-0.357142857142857,"Negativo"
"272","feminismo en estado droga ","0","0","0","0",0,"Neutro"
"273","Esa tía lo q es es una caradura q se aprovecha de la situación actual    en el fondo a mi lo q me da es ","0","0","0","0",0,"Neutro"
"274","Regalitos de reyes                           agendadelasmujeres  amigas  agenda  agenda  mujeres  feminismo ","0","0","0","0",0,"Neutro"
"275","  Mientras que las feministas occidentales hablan de micromachismos y demás estupideces  en Irán una chica coge y tiene las na ","0","0","0","0",0,"Neutro"
"276","Al alto status del mundo se la sopla el feminismo   Nos quieren pobres  así que les preocupa la revolución social y ","0","1","0","0",-0.5,"Negativo"
"277","Pasen flipen y si entienden algo expliquenmelo por favor   Feminismo","0","0","0","0",0,"Neutro"
"278"," Cada triunfo del feminismo ha sido un avance para la humanidad  nunca un golpe  Si acaso una estocada a la   ","0","0","1","0",0.5,"Positivo"
"279","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"280","Empecé la mañana viendo un vídeo de Manu Ginóbili  continúe con un vídeo sobre elaboración industrial de Pringles y ","0","0","0","0",0,"Neutro"
"281","  Me encanta cuando los hombres van diciendo lo que es feminismo  que estamos locas  y toda esa mierda de machito cuando no t ","1","1","0","0",-1.25,"Muy Negativo"
"282","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"283","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"284","  La violencia en parejas homosexuales es un problema para la teoría que propone que toda violencia de pareja se debe al ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"285","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"286","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"287","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"288","  AHHH LAS DULCES NENAS DEL  NIUNAMENOS Feminismo en Argentina   Como regalo de Reyes pido que le corten la cabeza a Agustín ","0","0","2","0",0.833333333333333,"Positivo"
"289","  Desde  para la OMS la viol de género proviene de hombres y mujeres  Q haya más violencia física entre parejas de mu ","0","1","0","0",-0.5,"Negativo"
"290","  Cuatro películas españolas recientes que demuestran que el papel de la mujer en el cine está poniéndose a la altura de su v ","0","0","0","0",0,"Neutro"
"291","Amarna Miller y su  no existe trata de blanca  o  si no quiero follar  no me están violando     Este es el feminismo que queréis hoy en día ","0","0","1","0",0.5,"Positivo"
"292","  Esta chica destruye el feminismo en  minutos               ","0","1","0","0",-0.5,"Negativo"
"293","  El ninguneo de cierto feminismo hacia Vidal evidencia que lo que les importa no son las mujeres sino que su agenda es ot ","0","0","1","0",0.5,"Positivo"
"294","Es broma  no era mi intención  fue sin querer  cómo te pones por nada  todo es machismo para ti  te ","0","1","1","0",0,"Neutro"
"295","   Necesitamos el feminismo para que los hombres no teman decir que les gustan las cosas de chicas   Bitch  soy experto en toda la ","0","0","0","0",0,"Neutro"
"296","  Todas las mujeres deberíamos ser feministas y todos los hombres deberían ser aliados del feminismo  Si eso ocurriera no exi ","0","0","0","0",0,"Neutro"
"297","  Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"298","Buen artículo describiendo los patrones que sufre el feminismo por parte de los representantes del patriarcado y   ","0","1","0","0",-0.5,"Negativo"
"299","          En definitiva  España  lejos de ser el infierno machista que nos pretende hacer creer el feminismo   ","1","1","0","0",-1.25,"Muy Negativo"
